Day,Month,Year,Time,Station,Particle,Reading
12,12,2013,11,Skopje_Karpos,PM10,196.02
7,12,2013,24,Skopje_Lisice,PM10,63.42
11,12,2013,18,Skopje_Rektorat,PM10,107.26
29,12,2013,24,Skopje_Rektorat,PM10,
10,12,2013,16,Skopje_Karpos,PM10,14.02
3,12,2013,11,Skopje_Centar,PM10,28.99
9,12,2013,2,Skopje_Karpos,PM10,302.3
22,12,2013,4,Skopje_Rektorat,PM10,590.8
20,12,2013,6,Skopje_Lisice,PM10,154.3
26,12,2013,6,Skopje_Lisice,PM10,420.79
5,12,2013,17,Skopje_Karpos,PM10,223.67
10,12,2013,5,Skopje_Mrsevci,PM10,
7,12,2013,21,Skopje_GaziBaba,PM10,
25,12,2013,22,Skopje_GaziBaba,PM10,
26,12,2013,2,Skopje_Rektorat,PM10,350.52
19,12,2013,4,Skopje_Karpos,PM10,234.05
24,12,2013,19,Skopje_GaziBaba,PM10,
22,12,2013,21,Skopje_Mrsevci,PM10,
11,12,2013,8,Skopje_Lisice,PM10,85
15,12,2013,10,Skopje_Miladinovci,PM10,
5,12,2013,19,Skopje_Karpos,PM10,215.66
22,12,2013,18,Skopje_Lisice,PM10,340.12
19,12,2013,11,Skopje_Mrsevci,PM10,
25,12,2013,15,Skopje_Mrsevci,PM10,
27,12,2013,23,Skopje_Miladinovci,PM10,
25,12,2013,7,Skopje_Rektorat,PM10,466.58
2,12,2013,4,Skopje_Lisice,PM10,193.8
11,12,2013,4,Skopje_Miladinovci,PM10,22.13
24,12,2013,3,Skopje_Miladinovci,PM10,
9,12,2013,2,Skopje_Rektorat,PM10,191.15
7,12,2013,13,Skopje_Mrsevci,PM10,
9,12,2013,14,Skopje_Miladinovci,PM10,69.49
10,12,2013,4,Skopje_Lisice,PM10,310.36
22,12,2013,11,Skopje_Miladinovci,PM10,
12,12,2013,1,Skopje_Rektorat,PM10,186.34
26,12,2013,13,Skopje_Karpos,PM10,421.98
7,12,2013,17,Skopje_Mrsevci,PM10,
8,12,2013,6,Skopje_Lisice,PM10,129.61
8,12,2013,18,Skopje_Lisice,PM10,226.74
16,12,2013,5,Skopje_Lisice,PM10,135.47
6,12,2013,9,Skopje_Lisice,PM10,213.14
15,12,2013,9,Skopje_Karpos,PM10,253.69
17,12,2013,12,Skopje_Karpos,PM10,157.75
7,12,2013,4,Skopje_Lisice,PM10,5.24
6,12,2013,24,Skopje_Centar,PM10,33.99
19,12,2013,9,Skopje_Miladinovci,PM10,
3,12,2013,3,Skopje_Rektorat,PM10,62.13
29,12,2013,19,Skopje_Lisice,PM10,234.62
1,12,2013,15,Skopje_Karpos,PM10,184
6,12,2013,13,Skopje_Miladinovci,PM10,88.99
2,12,2013,13,Skopje_GaziBaba,PM10,
24,12,2013,9,Skopje_Rektorat,PM10,305.53
1,12,2013,11,Skopje_Karpos,PM10,152.06
19,12,2013,24,Skopje_Centar,PM10,330.67
14,12,2013,17,Skopje_Lisice,PM10,421.22
9,12,2013,12,Skopje_Centar,PM10,170.71
2,12,2013,22,Skopje_Centar,PM10,41.21
2,12,2013,6,Skopje_Lisice,PM10,67.76
1,12,2013,9,Skopje_GaziBaba,PM10,
22,12,2013,5,Skopje_Rektorat,PM10,605.54
3,12,2013,8,Skopje_Lisice,PM10,117.19
5,12,2013,14,Skopje_GaziBaba,PM10,
22,12,2013,17,Skopje_Miladinovci,PM10,
16,12,2013,14,Skopje_Rektorat,PM10,283.75
7,12,2013,8,Skopje_Mrsevci,PM10,
1,12,2013,11,Skopje_GaziBaba,PM10,
1,12,2013,20,Skopje_Lisice,PM10,232.09
14,12,2013,3,Skopje_Lisice,PM10,669.49
11,12,2013,19,Skopje_Karpos,PM10,82.44
24,12,2013,9,Skopje_GaziBaba,PM10,
26,12,2013,19,Skopje_Mrsevci,PM10,
24,12,2013,11,Skopje_Centar,PM10,328.54
13,12,2013,20,Skopje_Mrsevci,PM10,
8,12,2013,10,Skopje_Centar,PM10,109.49
19,12,2013,19,Skopje_Karpos,PM10,317.73
2,12,2013,21,Skopje_Lisice,PM10,22.67
1,12,2013,3,Skopje_GaziBaba,PM10,
20,12,2013,21,Skopje_Miladinovci,PM10,
26,12,2013,3,Skopje_Miladinovci,PM10,
28,12,2013,11,Skopje_Lisice,PM10,355.76
29,12,2013,15,Skopje_Karpos,PM10,174.9
1,12,2013,10,Skopje_Karpos,PM10,162.31
5,12,2013,1,Skopje_Mrsevci,PM10,
2,12,2013,4,Skopje_Mrsevci,PM10,
11,12,2013,11,Skopje_Miladinovci,PM10,
23,12,2013,23,Skopje_Lisice,PM10,270.82
13,12,2013,8,Skopje_GaziBaba,PM10,
25,12,2013,4,Skopje_GaziBaba,PM10,
16,12,2013,18,Skopje_Rektorat,PM10,51.27
1,12,2013,17,Skopje_Rektorat,PM10,240.63
13,12,2013,4,Skopje_Miladinovci,PM10,
16,12,2013,13,Skopje_Rektorat,PM10,274.53
20,12,2013,13,Skopje_Karpos,PM10,267.5
25,12,2013,19,Skopje_Miladinovci,PM10,
1,12,2013,19,Skopje_Miladinovci,PM10,
12,12,2013,22,Skopje_Lisice,PM10,59.11
24,12,2013,22,Skopje_Miladinovci,PM10,
3,12,2013,15,Skopje_GaziBaba,PM10,
8,12,2013,18,Skopje_Rektorat,PM10,105.17
11,12,2013,18,Skopje_Centar,PM10,94.64
10,12,2013,9,Skopje_Centar,PM10,211.79
6,12,2013,9,Skopje_Mrsevci,PM10,
1,12,2013,13,Skopje_Rektorat,PM10,203.86
13,12,2013,21,Skopje_Miladinovci,PM10,
20,12,2013,16,Skopje_Miladinovci,PM10,
20,12,2013,22,Skopje_Lisice,PM10,355.3
1,12,2013,23,Skopje_Centar,PM10,263.87
5,12,2013,4,Skopje_GaziBaba,PM10,
14,12,2013,23,Skopje_Rektorat,PM10,427.82
17,12,2013,24,Skopje_Lisice,PM10,448.72
19,12,2013,2,Skopje_Karpos,PM10,228.56
20,12,2013,11,Skopje_Miladinovci,PM10,
18,12,2013,8,Skopje_GaziBaba,PM10,
22,12,2013,1,Skopje_Lisice,PM10,978.15
11,12,2013,6,Skopje_Miladinovci,PM10,25.13
24,12,2013,11,Skopje_Karpos,PM10,274.05
7,12,2013,9,Skopje_Mrsevci,PM10,
4,12,2013,10,Skopje_GaziBaba,PM10,
8,12,2013,21,Skopje_GaziBaba,PM10,
23,12,2013,8,Skopje_Rektorat,PM10,254.56
9,12,2013,12,Skopje_Miladinovci,PM10,65.76
4,12,2013,19,Skopje_Karpos,PM10,156.66
5,12,2013,2,Skopje_Lisice,PM10,503.11
7,12,2013,7,Skopje_Miladinovci,PM10,11.31
19,12,2013,3,Skopje_GaziBaba,PM10,
6,12,2013,4,Skopje_Centar,PM10,154.42
24,12,2013,1,Skopje_Miladinovci,PM10,
8,12,2013,6,Skopje_Rektorat,PM10,46.34
19,12,2013,20,Skopje_Centar,PM10,387.92
6,12,2013,11,Skopje_Mrsevci,PM10,
26,12,2013,15,Skopje_Mrsevci,PM10,
20,12,2013,24,Skopje_Lisice,PM10,381.17
18,12,2013,19,Skopje_GaziBaba,PM10,
28,12,2013,17,Skopje_Karpos,PM10,157.06
1,12,2013,16,Skopje_Lisice,PM10,226.89
20,12,2013,18,Skopje_Miladinovci,PM10,
26,12,2013,20,Skopje_Karpos,PM10,447.54
2,12,2013,21,Skopje_Mrsevci,PM10,
22,12,2013,19,Skopje_Mrsevci,PM10,
28,12,2013,17,Skopje_Mrsevci,PM10,
20,12,2013,14,Skopje_GaziBaba,PM10,
9,12,2013,17,Skopje_Karpos,PM10,99.68
17,12,2013,8,Skopje_Rektorat,PM10,115.19
27,12,2013,24,Skopje_Rektorat,PM10,412.47
26,12,2013,5,Skopje_Miladinovci,PM10,
9,12,2013,22,Skopje_Mrsevci,PM10,
18,12,2013,4,Skopje_Mrsevci,PM10,
1,12,2013,6,Skopje_Miladinovci,PM10,
12,12,2013,4,Skopje_Lisice,PM10,149.42
27,12,2013,4,Skopje_Karpos,PM10,311.19
3,12,2013,19,Skopje_Miladinovci,PM10,76.03
13,12,2013,14,Skopje_Rektorat,PM10,129.14
3,12,2013,12,Skopje_Miladinovci,PM10,
18,12,2013,24,Skopje_Rektorat,PM10,204.76
12,12,2013,5,Skopje_Miladinovci,PM10,
25,12,2013,10,Skopje_Karpos,PM10,520.91
7,12,2013,5,Skopje_Miladinovci,PM10,19.99
3,12,2013,1,Skopje_Rektorat,PM10,61.65
7,12,2013,8,Skopje_Centar,PM10,41.86
29,12,2013,20,Skopje_Lisice,PM10,221.96
22,12,2013,19,Skopje_GaziBaba,PM10,
18,12,2013,13,Skopje_Miladinovci,PM10,
10,12,2013,4,Skopje_Centar,PM10,310.71
17,12,2013,18,Skopje_Lisice,PM10,214.08
2,12,2013,15,Skopje_Mrsevci,PM10,
2,12,2013,10,Skopje_Karpos,PM10,82.45
9,12,2013,19,Skopje_Miladinovci,PM10,163.19
22,12,2013,20,Skopje_Mrsevci,PM10,
27,12,2013,4,Skopje_Miladinovci,PM10,
11,12,2013,21,Skopje_Rektorat,PM10,100.54
18,12,2013,3,Skopje_Mrsevci,PM10,
14,12,2013,21,Skopje_Mrsevci,PM10,
12,12,2013,13,Skopje_Mrsevci,PM10,
23,12,2013,4,Skopje_Miladinovci,PM10,
8,12,2013,24,Skopje_Centar,PM10,227.66
20,12,2013,12,Skopje_GaziBaba,PM10,
2,12,2013,3,Skopje_Centar,PM10,191.63
28,12,2013,12,Skopje_Lisice,PM10,363.89
5,12,2013,10,Skopje_Rektorat,PM10,144.61
22,12,2013,9,Skopje_Miladinovci,PM10,
21,12,2013,8,Skopje_Miladinovci,PM10,
17,12,2013,4,Skopje_Mrsevci,PM10,
4,12,2013,1,Skopje_Mrsevci,PM10,
11,12,2013,13,Skopje_Rektorat,PM10,35.45
22,12,2013,5,Skopje_Miladinovci,PM10,
11,12,2013,4,Skopje_Lisice,PM10,50.74
26,12,2013,19,Skopje_Karpos,PM10,331.94
9,12,2013,9,Skopje_GaziBaba,PM10,
25,12,2013,21,Skopje_GaziBaba,PM10,
11,12,2013,23,Skopje_Karpos,PM10,106.2
25,12,2013,11,Skopje_Centar,PM10,530.1
26,12,2013,13,Skopje_Rektorat,PM10,368.91
27,12,2013,23,Skopje_Rektorat,PM10,348.84
28,12,2013,16,Skopje_Mrsevci,PM10,
12,12,2013,18,Skopje_Lisice,PM10,161.89
5,12,2013,5,Skopje_Lisice,PM10,285.96
2,12,2013,7,Skopje_Rektorat,PM10,141.81
10,12,2013,4,Skopje_Karpos,PM10,247.14
16,12,2013,6,Skopje_Rektorat,PM10,127.25
27,12,2013,18,Skopje_Karpos,PM10,419.17
13,12,2013,12,Skopje_Mrsevci,PM10,
10,12,2013,8,Skopje_Miladinovci,PM10,113.49
6,12,2013,7,Skopje_Rektorat,PM10,125.78
15,12,2013,14,Skopje_Mrsevci,PM10,
25,12,2013,8,Skopje_Rektorat,PM10,470.67
6,12,2013,15,Skopje_Karpos,PM10,117.29
19,12,2013,14,Skopje_Karpos,PM10,222.83
1,12,2013,23,Skopje_Mrsevci,PM10,
22,12,2013,24,Skopje_GaziBaba,PM10,
8,12,2013,6,Skopje_Mrsevci,PM10,
16,12,2013,9,Skopje_Rektorat,PM10,136.22
24,12,2013,24,Skopje_Centar,PM10,504.5
14,12,2013,2,Skopje_Rektorat,PM10,416.07
14,12,2013,9,Skopje_Miladinovci,PM10,
7,12,2013,4,Skopje_Mrsevci,PM10,
28,12,2013,16,Skopje_Centar,PM10,375.27
9,12,2013,24,Skopje_Karpos,PM10,267.56
12,12,2013,20,Skopje_Miladinovci,PM10,
25,12,2013,2,Skopje_Lisice,PM10,664.4
20,12,2013,8,Skopje_Rektorat,PM10,235.2
22,12,2013,22,Skopje_Karpos,PM10,412.62
12,12,2013,14,Skopje_Lisice,PM10,199.69
29,12,2013,22,Skopje_Lisice,PM10,198.06
29,12,2013,4,Skopje_Miladinovci,PM10,
3,12,2013,17,Skopje_Mrsevci,PM10,
4,12,2013,5,Skopje_Mrsevci,PM10,
23,12,2013,1,Skopje_Centar,PM10,426.75
2,12,2013,8,Skopje_Mrsevci,PM10,
15,12,2013,13,Skopje_Centar,PM10,274.96
24,12,2013,4,Skopje_Rektorat,PM10,384.56
4,12,2013,2,Skopje_Centar,PM10,105.42
17,12,2013,11,Skopje_Miladinovci,PM10,
18,12,2013,17,Skopje_Miladinovci,PM10,
15,12,2013,11,Skopje_Centar,PM10,317.67
11,12,2013,15,Skopje_Rektorat,PM10,14.9
7,12,2013,17,Skopje_Rektorat,PM10,27.01
18,12,2013,2,Skopje_Lisice,PM10,540.49
17,12,2013,15,Skopje_Karpos,PM10,40.81
7,12,2013,16,Skopje_Karpos,PM10,13.7
7,12,2013,23,Skopje_Lisice,PM10,73.69
21,12,2013,18,Skopje_Lisice,PM10,580.67
19,12,2013,9,Skopje_GaziBaba,PM10,
3,12,2013,17,Skopje_Karpos,PM10,26.51
26,12,2013,8,Skopje_Mrsevci,PM10,
9,12,2013,13,Skopje_Miladinovci,PM10,40.44
25,12,2013,17,Skopje_Miladinovci,PM10,
13,12,2013,6,Skopje_Rektorat,PM10,140.35
8,12,2013,2,Skopje_GaziBaba,PM10,
3,12,2013,14,Skopje_GaziBaba,PM10,
18,12,2013,19,Skopje_Rektorat,PM10,206.97
16,12,2013,20,Skopje_Rektorat,PM10,57.46
29,12,2013,1,Skopje_Lisice,PM10,239.5
28,12,2013,8,Skopje_Miladinovci,PM10,
12,12,2013,21,Skopje_Mrsevci,PM10,
22,12,2013,23,Skopje_Karpos,PM10,431.94
9,12,2013,13,Skopje_Rektorat,PM10,160.14
14,12,2013,23,Skopje_Centar,PM10,412.58
3,12,2013,11,Skopje_Mrsevci,PM10,
15,12,2013,17,Skopje_Lisice,PM10,358.79
13,12,2013,24,Skopje_Rektorat,PM10,390.58
15,12,2013,23,Skopje_Lisice,PM10,108.39
6,12,2013,16,Skopje_GaziBaba,PM10,
6,12,2013,4,Skopje_Karpos,PM10,203.57
1,12,2013,5,Skopje_Lisice,PM10,125.36
18,12,2013,13,Skopje_Mrsevci,PM10,
27,12,2013,1,Skopje_Miladinovci,PM10,
26,12,2013,3,Skopje_Lisice,PM10,815.08
21,12,2013,21,Skopje_Miladinovci,PM10,
9,12,2013,2,Skopje_Miladinovci,PM10,94.4
8,12,2013,20,Skopje_Centar,PM10,203.34
13,12,2013,9,Skopje_Centar,PM10,137.68
26,12,2013,11,Skopje_Karpos,PM10,493.13
6,12,2013,11,Skopje_Lisice,PM10,237.26
27,12,2013,3,Skopje_Rektorat,PM10,610.61
6,12,2013,13,Skopje_Centar,PM10,175.59
1,12,2013,24,Skopje_GaziBaba,PM10,
3,12,2013,22,Skopje_Karpos,PM10,130.16
8,12,2013,5,Skopje_Miladinovci,PM10,24.64
10,12,2013,16,Skopje_Lisice,PM10,21.13
26,12,2013,9,Skopje_Miladinovci,PM10,
13,12,2013,16,Skopje_Mrsevci,PM10,
15,12,2013,1,Skopje_Mrsevci,PM10,
27,12,2013,24,Skopje_Karpos,PM10,338.6
26,12,2013,15,Skopje_Miladinovci,PM10,
19,12,2013,23,Skopje_Mrsevci,PM10,
12,12,2013,7,Skopje_Centar,PM10,183.21
26,12,2013,2,Skopje_Mrsevci,PM10,
13,12,2013,8,Skopje_Miladinovci,PM10,
1,12,2013,9,Skopje_Lisice,PM10,128.06
6,12,2013,8,Skopje_Rektorat,PM10,115.64
28,12,2013,4,Skopje_Rektorat,PM10,434.88
15,12,2013,18,Skopje_Lisice,PM10,357.2
15,12,2013,8,Skopje_Karpos,PM10,279.92
8,12,2013,22,Skopje_Mrsevci,PM10,
1,12,2013,17,Skopje_Karpos,PM10,225.4
25,12,2013,8,Skopje_Mrsevci,PM10,
18,12,2013,23,Skopje_Miladinovci,PM10,
20,12,2013,20,Skopje_Rektorat,PM10,364.06
9,12,2013,4,Skopje_Lisice,PM10,284.97
14,12,2013,3,Skopje_Karpos,PM10,377.43
13,12,2013,11,Skopje_Mrsevci,PM10,
16,12,2013,4,Skopje_Karpos,PM10,170.8
5,12,2013,22,Skopje_Lisice,PM10,112.11
28,12,2013,6,Skopje_Centar,PM10,284.69
13,12,2013,8,Skopje_Lisice,PM10,160.7
5,12,2013,12,Skopje_Miladinovci,PM10,128.65
27,12,2013,22,Skopje_Mrsevci,PM10,
25,12,2013,16,Skopje_Miladinovci,PM10,
20,12,2013,21,Skopje_Rektorat,PM10,316.67
27,12,2013,18,Skopje_Miladinovci,PM10,
20,12,2013,6,Skopje_GaziBaba,PM10,
18,12,2013,22,Skopje_GaziBaba,PM10,
2,12,2013,5,Skopje_Karpos,PM10,200.81
7,12,2013,23,Skopje_GaziBaba,PM10,
24,12,2013,18,Skopje_Centar,PM10,517.03
18,12,2013,14,Skopje_Lisice,PM10,221.82
10,12,2013,21,Skopje_Lisice,PM10,8.96
12,12,2013,21,Skopje_Miladinovci,PM10,
21,12,2013,1,Skopje_Karpos,PM10,441.62
8,12,2013,4,Skopje_GaziBaba,PM10,
22,12,2013,7,Skopje_Lisice,PM10,420.87
26,12,2013,18,Skopje_GaziBaba,PM10,
23,12,2013,3,Skopje_Rektorat,PM10,336.28
13,12,2013,23,Skopje_Lisice,PM10,544.09
4,12,2013,1,Skopje_Karpos,PM10,103.79
24,12,2013,24,Skopje_Miladinovci,PM10,
23,12,2013,11,Skopje_Centar,PM10,311.8
18,12,2013,6,Skopje_Centar,PM10,264.03
15,12,2013,5,Skopje_Centar,PM10,375.81
25,12,2013,18,Skopje_Miladinovci,PM10,
28,12,2013,16,Skopje_Karpos,PM10,173.04
28,12,2013,2,Skopje_Karpos,PM10,292.1
21,12,2013,16,Skopje_Lisice,PM10,433.65
15,12,2013,14,Skopje_Centar,PM10,224.34
2,12,2013,17,Skopje_Rektorat,PM10,53.69
24,12,2013,6,Skopje_GaziBaba,PM10,
27,12,2013,3,Skopje_Karpos,PM10,500.36
4,12,2013,12,Skopje_Rektorat,PM10,35.21
26,12,2013,6,Skopje_Karpos,PM10,214.61
11,12,2013,17,Skopje_GaziBaba,PM10,
22,12,2013,18,Skopje_Karpos,PM10,535.06
17,12,2013,13,Skopje_Lisice,PM10,48.9
16,12,2013,5,Skopje_GaziBaba,PM10,
17,12,2013,20,Skopje_Karpos,PM10,172.13
4,12,2013,8,Skopje_Rektorat,PM10,93.82
9,12,2013,15,Skopje_Miladinovci,PM10,103.24
19,12,2013,7,Skopje_Centar,PM10,193.54
14,12,2013,8,Skopje_Mrsevci,PM10,
13,12,2013,4,Skopje_Karpos,PM10,167.8
12,12,2013,10,Skopje_Rektorat,PM10,124.16
28,12,2013,5,Skopje_Miladinovci,PM10,
3,12,2013,20,Skopje_Miladinovci,PM10,56.8
20,12,2013,12,Skopje_Lisice,PM10,277.99
14,12,2013,1,Skopje_GaziBaba,PM10,
3,12,2013,2,Skopje_Miladinovci,PM10,
13,12,2013,16,Skopje_Rektorat,PM10,90.12
18,12,2013,16,Skopje_Miladinovci,PM10,
20,12,2013,3,Skopje_Karpos,PM10,264.26
26,12,2013,4,Skopje_Mrsevci,PM10,
13,12,2013,5,Skopje_Rektorat,PM10,175.51
1,12,2013,13,Skopje_GaziBaba,PM10,
1,12,2013,11,Skopje_Lisice,PM10,160.51
27,12,2013,10,Skopje_GaziBaba,PM10,
25,12,2013,13,Skopje_Lisice,PM10,692.43
4,12,2013,7,Skopje_Centar,PM10,101.15
21,12,2013,19,Skopje_Karpos,PM10,593.66
26,12,2013,1,Skopje_Centar,PM10,320.92
3,12,2013,12,Skopje_Centar,PM10,31.27
14,12,2013,5,Skopje_Lisice,PM10,432.36
1,12,2013,3,Skopje_Karpos,PM10,184.66
10,12,2013,7,Skopje_Lisice,PM10,184.17
15,12,2013,12,Skopje_Lisice,PM10,241.07
26,12,2013,9,Skopje_Rektorat,PM10,377.92
29,12,2013,18,Skopje_Centar,PM10,186.95
23,12,2013,14,Skopje_Centar,PM10,380.05
10,12,2013,1,Skopje_Centar,PM10,325.33
8,12,2013,10,Skopje_Karpos,PM10,117.34
15,12,2013,10,Skopje_Lisice,PM10,269.79
6,12,2013,20,Skopje_Rektorat,PM10,271.37
17,12,2013,20,Skopje_Rektorat,PM10,191.67
1,12,2013,10,Skopje_Miladinovci,PM10,
14,12,2013,7,Skopje_Mrsevci,PM10,
29,12,2013,3,Skopje_Karpos,PM10,126.55
5,12,2013,3,Skopje_GaziBaba,PM10,
17,12,2013,17,Skopje_Miladinovci,PM10,
17,12,2013,6,Skopje_Karpos,PM10,99.12
3,12,2013,8,Skopje_Mrsevci,PM10,
5,12,2013,11,Skopje_Rektorat,PM10,112.73
20,12,2013,14,Skopje_Centar,PM10,373.1
3,12,2013,3,Skopje_Mrsevci,PM10,
2,12,2013,10,Skopje_GaziBaba,PM10,
23,12,2013,11,Skopje_Mrsevci,PM10,
9,12,2013,17,Skopje_Lisice,PM10,158.53
26,12,2013,21,Skopje_Centar,PM10,362.97
22,12,2013,8,Skopje_Miladinovci,PM10,
12,12,2013,4,Skopje_Karpos,PM10,130.19
7,12,2013,9,Skopje_Miladinovci,PM10,43.68
18,12,2013,2,Skopje_Mrsevci,PM10,
29,12,2013,12,Skopje_Karpos,PM10,157.81
26,12,2013,23,Skopje_Centar,PM10,329.16
1,12,2013,20,Skopje_Rektorat,PM10,143.84
20,12,2013,1,Skopje_Karpos,PM10,294.99
24,12,2013,10,Skopje_Karpos,PM10,254
20,12,2013,10,Skopje_Mrsevci,PM10,
7,12,2013,9,Skopje_Lisice,PM10,97.7
21,12,2013,1,Skopje_GaziBaba,PM10,
7,12,2013,15,Skopje_Karpos,PM10,13.68
27,12,2013,11,Skopje_Karpos,PM10,293.28
17,12,2013,20,Skopje_Miladinovci,PM10,
20,12,2013,3,Skopje_Lisice,PM10,188.98
22,12,2013,1,Skopje_Miladinovci,PM10,
25,12,2013,18,Skopje_Karpos,PM10,310.72
10,12,2013,7,Skopje_Miladinovci,PM10,106.94
17,12,2013,5,Skopje_Mrsevci,PM10,
26,12,2013,10,Skopje_Karpos,PM10,322.13
8,12,2013,16,Skopje_Lisice,PM10,49.85
26,12,2013,11,Skopje_GaziBaba,PM10,
15,12,2013,6,Skopje_Karpos,PM10,340.44
14,12,2013,19,Skopje_Centar,PM10,288.47
17,12,2013,9,Skopje_Miladinovci,PM10,
6,12,2013,23,Skopje_GaziBaba,PM10,
25,12,2013,6,Skopje_Miladinovci,PM10,
26,12,2013,2,Skopje_Lisice,PM10,918.99
24,12,2013,18,Skopje_Lisice,PM10,545.19
22,12,2013,17,Skopje_Centar,PM10,763.15
17,12,2013,20,Skopje_Mrsevci,PM10,
1,12,2013,5,Skopje_Mrsevci,PM10,
11,12,2013,17,Skopje_Mrsevci,PM10,
27,12,2013,22,Skopje_Rektorat,PM10,441.19
29,12,2013,18,Skopje_GaziBaba,PM10,
5,12,2013,10,Skopje_Centar,PM10,226.83
21,12,2013,9,Skopje_Karpos,PM10,304.03
27,12,2013,7,Skopje_Miladinovci,PM10,
27,12,2013,21,Skopje_Lisice,PM10,346.85
4,12,2013,9,Skopje_Karpos,PM10,75.29
13,12,2013,18,Skopje_Centar,PM10,157.83
8,12,2013,12,Skopje_Lisice,PM10,81.04
1,12,2013,8,Skopje_GaziBaba,PM10,
18,12,2013,5,Skopje_Lisice,PM10,332.46
20,12,2013,23,Skopje_Mrsevci,PM10,
29,12,2013,22,Skopje_Mrsevci,PM10,
18,12,2013,8,Skopje_Miladinovci,PM10,
9,12,2013,8,Skopje_Karpos,PM10,129.11
21,12,2013,14,Skopje_Miladinovci,PM10,
14,12,2013,9,Skopje_Mrsevci,PM10,
24,12,2013,18,Skopje_Rektorat,PM10,406.25
22,12,2013,1,Skopje_Centar,PM10,1021.08
24,12,2013,7,Skopje_Miladinovci,PM10,
16,12,2013,5,Skopje_Centar,PM10,143.34
15,12,2013,11,Skopje_Mrsevci,PM10,
28,12,2013,3,Skopje_Karpos,PM10,345.42
2,12,2013,13,Skopje_Karpos,PM10,38.36
14,12,2013,22,Skopje_Karpos,PM10,336.61
23,12,2013,16,Skopje_Mrsevci,PM10,
19,12,2013,17,Skopje_Centar,PM10,389.69
28,12,2013,24,Skopje_Centar,PM10,202.36
15,12,2013,10,Skopje_GaziBaba,PM10,
10,12,2013,19,Skopje_Karpos,PM10,28.12
2,12,2013,22,Skopje_Miladinovci,PM10,
4,12,2013,21,Skopje_Lisice,PM10,556.8
7,12,2013,1,Skopje_Karpos,PM10,27.66
24,12,2013,12,Skopje_Mrsevci,PM10,
17,12,2013,23,Skopje_Karpos,PM10,255.71
13,12,2013,16,Skopje_Centar,PM10,107.63
5,12,2013,21,Skopje_GaziBaba,PM10,
14,12,2013,21,Skopje_GaziBaba,PM10,
26,12,2013,19,Skopje_GaziBaba,PM10,
7,12,2013,3,Skopje_Miladinovci,PM10,4.92
22,12,2013,3,Skopje_Karpos,PM10,697.76
23,12,2013,10,Skopje_Rektorat,PM10,220.68
9,12,2013,9,Skopje_Karpos,PM10,144.06
21,12,2013,24,Skopje_Lisice,PM10,993.35
3,12,2013,6,Skopje_Miladinovci,PM10,
1,12,2013,8,Skopje_Lisice,PM10,117.2
14,12,2013,12,Skopje_GaziBaba,PM10,
16,12,2013,15,Skopje_Rektorat,PM10,180.26
14,12,2013,20,Skopje_Centar,PM10,313.56
12,12,2013,8,Skopje_Mrsevci,PM10,
7,12,2013,9,Skopje_GaziBaba,PM10,
17,12,2013,22,Skopje_Rektorat,PM10,250.51
25,12,2013,19,Skopje_Centar,PM10,305.24
7,12,2013,10,Skopje_Karpos,PM10,62.19
3,12,2013,19,Skopje_GaziBaba,PM10,
19,12,2013,8,Skopje_Centar,PM10,191.09
15,12,2013,17,Skopje_Centar,PM10,189.61
15,12,2013,21,Skopje_GaziBaba,PM10,
4,12,2013,14,Skopje_Centar,PM10,126.77
17,12,2013,16,Skopje_GaziBaba,PM10,
10,12,2013,8,Skopje_Karpos,PM10,221.86
5,12,2013,12,Skopje_Karpos,PM10,244.47
27,12,2013,21,Skopje_Centar,PM10,290.21
17,12,2013,13,Skopje_Rektorat,PM10,73.23
12,12,2013,9,Skopje_Karpos,PM10,169.75
17,12,2013,4,Skopje_Centar,PM10,168.78
26,12,2013,18,Skopje_Lisice,PM10,234.32
23,12,2013,15,Skopje_Karpos,PM10,417.08
24,12,2013,20,Skopje_Mrsevci,PM10,
9,12,2013,16,Skopje_Lisice,PM10,112.54
13,12,2013,3,Skopje_Mrsevci,PM10,
29,12,2013,17,Skopje_GaziBaba,PM10,
23,12,2013,12,Skopje_Centar,PM10,328.72
22,12,2013,23,Skopje_GaziBaba,PM10,
18,12,2013,10,Skopje_Miladinovci,PM10,
23,12,2013,22,Skopje_Miladinovci,PM10,
11,12,2013,6,Skopje_Lisice,PM10,91.38
18,12,2013,1,Skopje_Centar,PM10,262.6
15,12,2013,12,Skopje_GaziBaba,PM10,
1,12,2013,1,Skopje_Miladinovci,PM10,
14,12,2013,22,Skopje_GaziBaba,PM10,
14,12,2013,18,Skopje_Mrsevci,PM10,
5,12,2013,6,Skopje_Lisice,PM10,252.72
16,12,2013,18,Skopje_Centar,PM10,61.86
12,12,2013,17,Skopje_GaziBaba,PM10,
7,12,2013,8,Skopje_Rektorat,PM10,7.25
25,12,2013,23,Skopje_Rektorat,PM10,399.84
10,12,2013,20,Skopje_Karpos,PM10,22.02
7,12,2013,2,Skopje_Miladinovci,PM10,21.22
23,12,2013,7,Skopje_Rektorat,PM10,217.93
5,12,2013,10,Skopje_Karpos,PM10,229.91
6,12,2013,20,Skopje_Mrsevci,PM10,
16,12,2013,6,Skopje_Karpos,PM10,135.61
11,12,2013,21,Skopje_Mrsevci,PM10,
10,12,2013,18,Skopje_GaziBaba,PM10,
